,Unnamed: 0,tweet_text,tweet_label,claim,tweet_date,num_hashtags,hashtag_text,has_link,polarity,subjective,pos_words,neg_words,misinfo_words,debunk_words,misinfo_hashtags,debunk_hashtags,hyperpartisan,followers,verified 
1337,1572,@nicolasturgeon @borisjohnson YOU HAVE FAILED US ALL failed children record high child abuse FOR NOTHING RECORD HIGH JOB LOSSESS AND DEBTS FOR NOTHING #endthelockdownuk scientist behind coronavirus lockdown UK admitted sweden achieved roughly suppression virus without draconian restrictions good enough heads MUST roll,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Jun 2, 2020 @ 22:21:12.000",1,endthelockdownuk,TRUE,negative,TRUE,11,7,13,10,1,0,0,22,FALSE
1338,1573,enough yet never stop stop northeast lockdown 10pm pub curfew visits friends family banned WAKE THE FUCK UP #Agenda2030 #Agenda21 #Plandemic #Tyranny,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Sep 18, 2020 @ 01:18:03.000",4,Agenda2030 Agenda21 Plandemic Tyranny,TRUE,negative,TRUE,3,1,10,6,4,0,0,2179,FALSE
1339,1574,@borisjohnson passed peak infections two months ago lockdown even started well know open everything immediately #ENDTHELOCKDOWN,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"May 26, 2020 @ 17:44:00.000",1,ENDTHELOCKDOWN,FALSE,positive,TRUE,3,3,11,10,0,0,0,40,FALSE
1340,1575,2 families wales 10 people england 6 people different households parks back yards flats ok guests go living room fast possible need read manifsto understand guidelines easing âunitedâ kingdom 3 different lockdown relaxations england meet 6 people 2 metres apart wales meet 2 households within 5 miles canât take pee scotland stare crazy sign language lady #Coronabollocks,RELEVANT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"May 29, 2020 @ 22:37:37.000",1,Coronabollocks,FALSE,positive,TRUE,7,2,25,23,1,0,0,16557,TRUE
1341,1576,english protesting alleged murder guy US #endthelockdown italy âorange vestsâ movement protests say coronavirus pandemic doesnât exist reject masks lockdown,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Jun 4, 2020 @ 19:09:38.000",1,endthelockdown,TRUE,negative,TRUE,1,3,8,6,1,0,0,8,FALSE
1342,1577,antilockdown protests melbourne today #COVIDIOTS #antilockdownprotest #COVIDVIC19,RELEVANT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Sep 5, 2020 @ 08:04:57.000",3,COVIDIOTS antilockdownprotest COVIDVIC19,TRUE,negative,TRUE,1,0,1,0,1,1,0,33,FALSE
1343,1578,@sabcnews lockdown lifted completely people take responsibility health lockdown rules children dont know better adults nanny state virus killed less people flu last year open #endthelockdown,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Aug 12, 2020 @ 15:28:33.000",1,endthelockdown,FALSE,negative,TRUE,8,4,20,14,1,0,0,14,FALSE
1344,1579,todays stats big scary virus 17 deaths 6000 odd new cases many people infectious start lockdown ðÿ #COVIDãƒ¼19 #COVID19 #Covid19UK #coronavirus #Covidhoax2020 #planedemic #scamdemic2020 #scamdemic,RELEVANT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Sep 27, 2020 @ 17:51:26.000",8,COVIDãƒ¼19 COVID19 Covid19UK coronavirus Covidhoax2020 planedemic scamdemic2020 scamdemic,TRUE,negative,TRUE,4,4,12,9,5,3,0,279,FALSE
1345,1580,@davidlammy @dawnbutlerbrent yet displays thuggery oppressed persecuted people ashamed condoning behaviour silence violence remember riot police chased london block party youths white city watch video youtube via @youtube #london #WhiteCity #BlockParty #4thofJuly2020 #COVIDIOTS #coronavirus #lockdown,IRRELEVANT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Jul 4, 2020 @ 10:55:56.000",7,london WhiteCity BlockParty 4thofJuly2020 COVIDIOTS coronavirus lockdown,TRUE,negative,TRUE,1,3,7,7,4,3,0,26,FALSE
1346,1581,#5G switched sweden covid 19 cases sky rocket coincidence puhleeze swedens rising COVID numbers lack lockdown swedish telcos telia tele2 inaugurated first major commercial 5G network stockholm may 25 network running number weeks,MISINFO,coronavirus caused by 5G.,"May 28, 2020 @ 12:03:40.000",1,5G,TRUE,negative,TRUE,1,2,14,8,1,0,0,288,FALSE
1347,1582,sadly unusual experience definitely worsened since lockdown I get people want clear several black bags waiting TIPPING donations rained amp pissed usable sellable know #CommonSense #COVIDIOTS,IRRELEVANT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Jul 17, 2020 @ 14:27:34.000",2,CommonSense COVIDIOTS,TRUE,negative,TRUE,5,7,8,8,1,1,0,1654,FALSE
1348,1583,also everyone wearing masks ensures dont infect others get infected #COVID #MaskIndia #SocialDistancing dont #COVIDIOTS volatile nature virus precisely social distancing personal hygiene important help us curb spread virus flatten curve source #Teqo #COVID19 #Lockdown #SocialDistancing #Cough #Sneeze #Hygiene,DEBUNK,Lockdowns and face masks do not work to control the COVID-19 pandemic,"May 30, 2020 @ 08:05:01.000",11,COVID MaskIndia SocialDistancing COVIDIOTS Teqo COVID19 Lockdown SocialDistancing Cough Sneeze Hygiene,TRUE,positive,TRUE,7,2,21,20,6,4,0,192,FALSE
1349,1584,@birdee1111 @possibility_new @alexjacobs @mic_partners @kevinroose sharing actually read ðÿ REMINDER july 25 2020 62 studies confirm effectiveness hydroxychloroquine deafening silence mainstream medias unacceptable mediatic lockdown #Hydroxychloroquine #Hydroxychloroquineworks #Trump #coronavirus #COVID19 #FauciTheFraud,COMMENT,hydroxychloroquine is effective in healing and preventing COVID-19,"Jul 28, 2020 @ 23:08:41.000",6,Hydroxychloroquine Hydroxychloroquineworks Trump coronavirus COVID19 FauciTheFraud,TRUE,negative,TRUE,4,5,11,7,6,4,0,27,FALSE
1350,1585,@steverightnleft london antilockdown protesters answer covid19 hoax fake real caused 5G created lab china schrodingers covid #covid19 #antilockdownprotest #londonprotest #antimask #antilockdown #COVIDIOTS #hoax #anticovid19,COMMENT,The pandemic is a hoax,"Aug 29, 2020 @ 18:33:28.000",8,covid19 antilockdownprotest londonprotest antimask antilockdown COVIDIOTS hoax anticovid19,FALSE,negative,TRUE,1,2,8,7,2,2,0,19,FALSE
1351,1586,durdle door olde english village idiot us followed lockdown guidelines letter slap face 2nd wave coming durdle door dorset today #covidiots,IRRELEVANT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"May 31, 2020 @ 11:04:42.000",1,covidiots,TRUE,negative,TRUE,1,1,7,4,1,1,0,21,FALSE
1352,1587,dear #COVIDIDIOT fearful snowflakes go sit lockdown safe space sheeple pens authoritarian puppet masters herd civil rights freedom assembly association #plandemic #FauciFraud #BillGatesIsNotOurFriend #endthelockdown #covidscam I advocating anything personal decision completely ignore government #coronavirus I believe #lockdown #SocialDistancing idiocy necessary,MISINFO,Lockdowns and face masks do not work to control the COVID-19 pandemic,"May 28, 2020 @ 19:52:28.000",9,COVIDIDIOT plandemic FauciFraud BillGatesIsNotOurFriend endthelockdown covidscam coronavirus lockdown SocialDistancing,FALSE,positive,TRUE,8,5,15,7,6,4,0,173,FALSE
1353,1588,MATT HANDCOCK really simple @prison planet #breaking #uknews #london #brexit #trump #talkradio #coronavirus #vaccines #lockdown #5G #news #realnews #msm #ww3 #premierleague #pubs #masks #migrants #defundbbc #defundSoros,IRRELEVANT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Sep 10, 2020 @ 08:14:06.000",20,breaking uknews london brexit trump talkradio coronavirus vaccines lockdown 5G news realnews msm ww3 premierleague pubs masks migrants defundbbc defundSoros,FALSE,negative,TRUE,1,1,2,2,7,4,0,377,FALSE
1354,1589,@rtenews maybe look internet get information antilockdown protests #COVID19 lie unravelling david icke rocks london #london #berlin #freedom #plandemic #scamdemic,MISINFO,The pandemic is a hoax,"Aug 29, 2020 @ 18:20:21.000",6,COVID19 london berlin freedom plandemic scamdemic,TRUE,positive,TRUE,0,0,7,3,5,2,0,23,FALSE
1355,1590,#Germany incurred much #debt responding extremely nonlethal #CCPVirus wont pay 2058 38 years pay bills run less 20 weeks tell lunatic #lockdown success #news #economy,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Aug 29, 2020 @ 14:54:37.000",6,Germany debt CCPVirus lockdown news economy,TRUE,negative,TRUE,5,4,10,5,2,4,0,2367,FALSE
1356,1591,@cllrbsilvester unfortunately lot bad one complained masks lockdown denial use #Hydroxychloroquine save lives,COMMENT,The pandemic is a hoax,"Aug 31, 2020 @ 09:41:49.000",1,Hydroxychloroquine,FALSE,negative,TRUE,0,3,8,6,1,1,0,101,FALSE
1357,1592,chinese commie party says vaccine covid19 one month wuhanâs lockdown true china murdered people economies world strategy power must vaccine already PLA officially first batch #WuhanVirus vaccine 26 feb 2020 fact wuhan lockdown started 23 jan 2020 scientifically possible make vaccine quickly either vaccine hoax CCP released virus knowingly,MISINFO,Coronavirus is a bioweapon leaked from a Wuhan lab.,"Sep 4, 2020 @ 16:44:45.000",1,WuhanVirus,TRUE,negative,TRUE,7,2,33,27,1,1,0,39,FALSE
1358,1593,@devisridhar I fear weve passed point majority public positively engage many #Covidiots refusing mask distance many pushing hoax narrative even people fatigued sensible measures government wasted spring lockdown,COMMENT,The pandemic is a hoax,"Sep 21, 2020 @ 12:08:36.000",1,Covidiots,FALSE,negative,TRUE,2,4,14,13,1,1,0,161,FALSE
1359,1594,begins #Scamdemic #coronavirus #lockdown,MISINFO,The pandemic is a hoax,"Jul 15, 2020 @ 01:00:23.000",3,Scamdemic coronavirus lockdown,TRUE,neutral,FALSE,0,0,0,0,3,3,0,95730,FALSE
1360,1595,donât pay #lockdown fines plod doesnât power fine going outside legislation unlawful amp struck #tyranny #bbcaq #endthelockdown #endthelockdownuk #endthelockdownnow,IRRELEVANT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Jun 6, 2020 @ 13:21:55.000",6,lockdown tyranny bbcaq endthelockdown endthelockdownuk endthelockdownnow,TRUE,negative,TRUE,0,3,5,4,3,1,0,1459,FALSE
1361,1596,thanks #lockdown due #WuhanVirus material work withamp thanks #CycloneNisarga trim huge part gorgeous bougainvillea plant got damaged ðÿ dried flowers amp made #upcycled paper mache lanterns ðÿƒ,IRRELEVANT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Jun 19, 2020 @ 06:32:35.000",4,lockdown WuhanVirus CycloneNisarga upcycled,TRUE,positive,TRUE,5,2,8,9,2,2,0,76,FALSE
1362,1597,agreed donât let #COVIDIOTS let #COVID19 #COVIDãƒ¼19 create #dictatorship across entire world afraid flu COVID vaccine karens get mad u tell youre going take expedited COVID vaccine citing reality COVID threat gen population minimal COVID karens lashing demanding forced injection team lockdown assortment aspiring tyrants,MISINFO, COVID-19 vaccines are Ògene therapyÓ,"May 25, 2020 @ 17:56:46.000",4,COVIDIOTS COVID19 COVIDãƒ¼19 dictatorship,FALSE,negative,TRUE,6,6,18,16,3,3,0,301,FALSE
1363,1598,worth read especially instead data show children carry 86 percent lower mean viral load adults words open schools without ridiculous masks students @govmikedewine @jonhusted @joncrossoh @willie700wlw european politicians blaming insane lockdown idea US politicians double #endthelockdown,IRRELEVANT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"May 26, 2020 @ 16:25:41.000",1,endthelockdown,TRUE,negative,TRUE,2,4,18,12,1,0,0,72,FALSE
1364,1599,protest outside BBC #Protests #bbcnews #5g #lockdown #coronavirus #londonprotest #COVID19 #BorisJohnson #WakeUp,IRRELEVANT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Aug 1, 2020 @ 17:53:33.000",9,Protests bbcnews 5g lockdown coronavirus londonprotest COVID19 BorisJohnson WakeUp,TRUE,negative,TRUE,0,0,0,1,4,3,0,44,FALSE
1365,1600,I think itâs safe say bats ðÿ market werenât cause coronavirus pretty sure theyâre going admit caused world wide pandemic oddly enough thousands die everyone still buying junk made china like virus multiple sourcesðÿðÿ³unleashed #CCPVirus onðÿºðÿ via lab intern infecting boyfriend know know virus originated wuhanðÿðÿ³ know theres wuhan institute virology handful miles away wet mkt pompeo told fox news,MISINFO,coronavirus caused by 5G.,"Apr 16, 2020 @ 14:11:04.000",1,CCPVirus,TRUE,positive,TRUE,12,6,41,28,1,1,0,31152,FALSE
1366,1601,chinese food anyone chinese woman proud eating animals wild manner #FunFactFriday #bankofamerica #Covid_19 #COVID19 #ACNH #CoronavirusPandemic #FridayVibes #FridayFeeling #FridayThoughts #FlashbackFriday #ChinaLiedPeopleDied #ItalyCoronavirus #Spain #italy #SpainIsAFascistState,IRRELEVANT,The new coronavirus outbreak is linked to eating bats,"Jul 1, 2020 @ 02:53:12.000",15,FunFactFriday bankofamerica Covid_19 COVID19 ACNH CoronavirusPandemic FridayVibes FridayFeeling FridayThoughts FlashbackFriday ChinaLiedPeopleDied ItalyCoronavirus Spain italy SpainIsAFascistState,TRUE,positive,TRUE,1,3,6,4,4,3,0,45,FALSE
1367,1602,yuck ðÿðÿ âš ï disturbing âš ï eating practices like viruses spread china #COVID19 #chinesevirus #CCPVirus_Coronavirus,IRRELEVANT,Coronavirus is a bioweapon leaked from a Wuhan lab.,"Apr 7, 2020 @ 23:27:49.000",3,COVID19 chinesevirus CCPVirus_Coronavirus,TRUE,negative,TRUE,3,2,6,7,1,1,0,7,FALSE
1368,1603,china change eating habits A govt draft circulation taken dogs menu dogs pets food china bats pangolins believed brought #WuhanVirus pandemic govt draft makes mention #Gravitas china claims lockdown regime supposedly banned exoticmeat trade draft gamechanger white list reveals wildlife foxes deer minks approved farmraised species @palkisu tells,COMMENT,The new coronavirus outbreak is linked to eating bats,"Apr 11, 2020 @ 10:25:21.000",2,WuhanVirus Gravitas,TRUE,negative,TRUE,3,2,19,13,1,1,0,163,FALSE
1369,1604,200M chinese #CCPVirus @ccpchina tofu eating soy soldiers invaded world jesus said 2000 years ago,RELEVANT,Coronavirus is a bioweapon leaked from a Wuhan lab.,"Jul 2, 2020 @ 21:01:51.000",1,CCPVirus,FALSE,neutral,FALSE,0,0,6,5,1,1,0,0,FALSE
1370,1605,@chinamissionvie @chinascio @chinamissiongva @cdhkedition another round disinformation campaign china eating democratic territory even destroyed world #ChinaVirus china untrustable beware might come yoi next #ChinaLiedPeopleDied,MISINFO,Coronavirus is a bioweapon leaked from a Wuhan lab.,"Jul 3, 2020 @ 15:37:59.000",2,ChinaVirus ChinaLiedPeopleDied,FALSE,negative,TRUE,4,4,11,9,2,2,0,6,FALSE
1371,1606,#ChinaLiedAndPeopleDied africa dont eat monkeys instead treat like real friendschinese allover eating bats dogswuhan origin covid19,MISINFO,The new coronavirus outbreak is linked to eating bats,"Apr 11, 2020 @ 00:04:06.000",1,ChinaLiedAndPeopleDied,TRUE,positive,TRUE,1,1,9,8,1,0,0,888,FALSE
1372,1607,@ctvnews british columbia people sick eating onions sick #WuhanVirus rave BC health authority says need watch COVID19 symptoms,MISINFO,COVID-19 doesn't make you sick,"Aug 10, 2020 @ 20:43:05.000",1,WuhanVirus,TRUE,negative,TRUE,3,1,10,6,1,1,0,764,FALSE
1373,1608,india land infrastructure access capital trained manpower global companies welcome chinese still eating bats ðÿ eggs soaked urine virgin boys ðÿ next global pandemic also originate china #ChineseVirus,MISINFO,The new coronavirus outbreak is linked to eating bats,"Apr 22, 2020 @ 06:03:43.000",1,ChineseVirus,TRUE,positive,TRUE,2,3,15,9,1,0,0,19,FALSE
1374,1609,THIS chinese man say africans deserve racism chinaðÿ³but chinese crying racism world world complains amp finds disgusting chinese eat live cats dogs mice bats snakes frogs etcspreading #ChineseVirus #ChinaLiedPeopleDied #covid19 @dix5a well africans deserve I china done good job atleast cry lot everywhere call racist everyone ðÿðÿ½,RELEVANT,The new coronavirus outbreak is linked to eating bats,"Apr 13, 2020 @ 09:07:47.000",3,ChineseVirus ChinaLiedPeopleDied covid19,FALSE,negative,TRUE,6,5,21,16,3,2,0,715,FALSE
1375,1610,@huxijin_gt salmon eating wuhan bats I donât think bat flu hu #ChinaLiedAndPeopleDied,COMMENT,The new coronavirus outbreak is linked to eating bats,"Jun 14, 2020 @ 11:28:57.000",1,ChinaLiedAndPeopleDied,FALSE,negative,TRUE,1,1,7,7,1,0,0,0,FALSE
1376,1611,TAIWAN HAS LAWS STOPPED BARBARIC EATING OF DOGSCATS BACKWARDS SUPERSTITION GOOGLE THEIR FIGHT FOR SEPARATION FROM COMMUNIST CHINA CHINA BULLY TACTICS THREATS INVASION CUT INTERNET DURING #WuhanVirus THREATENS OTHER NATIONS SUPPORT OF TAIWAN SUPPORT TAIWANNOT CHINA äèçµç¹ç½å¹¹äºèšå¾è³½48çªçååçç¼éã unprecedented pressure international community WHO found lest risky abusing taiwan far functions like mirror reflect whoâs irresponsibility handling #CCPVirus #pandemic,RELEVANT,The new coronavirus outbreak is linked to eating bats,"Apr 9, 2020 @ 18:34:53.000",3,WuhanVirus CCPVirus pandemic,TRUE,negative,TRUE,6,8,5,5,3,3,0,181,FALSE
1377,1612,congressmen gaetz outraged discovering obama paid china weaponize corona virus secret wuhan lab performing experiments bats coronavirus caves #StayHome #coronavirus #ChinaLiedAndPeopleDied,MISINFO,Coronavirus is a bioweapon leaked from a Wuhan lab.,"Apr 12, 2020 @ 18:32:08.000",3,StayHome coronavirus ChinaLiedAndPeopleDied,TRUE,negative,TRUE,1,2,7,5,3,2,0,50,FALSE
1378,1613,congressmen gaetz outraged discovering obama paid china weaponize corona virus secret wuhan lab performing experiments bats coronavirus caves #StayHome #coronavirus #ChinaLiedAndPeopleDied,MISINFO,Coronavirus is a bioweapon leaked from a Wuhan lab.,"Apr 12, 2020 @ 18:48:14.000",3,StayHome coronavirus ChinaLiedAndPeopleDied,TRUE,negative,TRUE,1,2,7,5,3,2,0,1218,FALSE
1379,1614,fuck #CCPVirus #XijinpingVirus #BioWeapon #ChinaLiedAndPeopleDied #chinaIsAsshoe #GodBlessAll bat eating tutorial bon appetite,MISINFO,The new coronavirus outbreak is linked to eating bats,"Apr 17, 2020 @ 21:38:38.000",6,CCPVirus XijinpingVirus BioWeapon ChinaLiedAndPeopleDied chinaIsAsshoe GodBlessAll,TRUE,negative,TRUE,1,1,2,3,3,1,0,579,FALSE
1380,1615,@w6tgc9inatz3beq @globaltimesnews haha nice edits soon ridiculous china WTO taiwan tibet hongkong liberated illegal chinese occupation wuhan wet markets closed eating shit insects reptiles licking ass everything moves #ChineseVirus #Chinamustfall,COMMENT,The new coronavirus outbreak is linked to eating bats,"May 4, 2020 @ 06:45:45.000",2,ChineseVirus Chinamustfall,FALSE,negative,TRUE,0,4,9,6,1,0,0,2,FALSE
